Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
AJO,AJO PDZ V186 ROBNN V458 OCN NFG,NFG,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
AJO,AJO PDZ V186 ROBNN V458 OCN NKX,NKX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB NRS,NRS,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 FIM NTD,NTD,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,PQ60,,ONTP14,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 FIM NTD,NTD,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,2,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB NZY,NZY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 ROBNN V458 OCN OKB,OKB,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
AJO,AJO PDZ V186 FIM OXR,OXR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,PQ60,,ONTP14,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 FIM OXR,OXR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,2,ZLA,ZLA
AJO,AJO PDZ V186 ROBNN V208 JLI RNM,RNM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM,JM110PQ70,,ONTP13,1,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB SAN,SAN,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,PQ60,,ONTP16,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,JM80,,ONTP17,2,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB SDM,SDM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB SEE,SEE,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ PDZ270/016 DOWDD V394 SLI SLI,SLI,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
AJO,AJO PDZ V186 DARTS SMO,SMO,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SMO,JMPQ60,,ONTP7,1,ZLA,ZLA
AJO,AJO PDZ PDZ270/013 RNDAL V363 POXKU V8 SLI SNA,SNA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA,JMPQ40,,ONTP10,1,ZLA,ZLA
AJO,AJO PDZ V186 PGY TIJ TIJ,TIJ,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ,JM110 PQ090,,ONTP18,1,ZLA,
AJO,AJO PDZ PDZ270/016 DOWDD V394 SLI TOA,TOA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
AJO,AJO PDZ V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
AJO,AJO PDZ V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
ALB,ALB ALB CTR PVD PVD167 NEWBE DEEPO ACK,ACK,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ACOVE DBABE Q448 PTW J48 MOL FLASK OZZZI1 ATL,ATL,1100-0400,,,H,,,,,1,ZBW,ZTL
ALB,ALB  BDL,BDL,,,,TEC,DIRECT,10000,,,1,ZBW,ZBW
ALB,ALB ALB T300 STELA BDL,BDL,,,,TEC,,10000,,,2,ZBW,ZBW
ALB,ALB ALB V44 DENNA BDR,BDR,,,,TEC,,10000,,,1,ZBW,ZNY
ALB,ALB ALB GDM V431 LOBBY BED,BED,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB PONCT JFUND2 BOS,BOS,1100-0300,,,L,,60-170,,,2,ZBW,ZBW
ALB,ALB ALB GDM V431 REVER BOS,BOS,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB T608 WOZEE BUF,BUF,,,,TEC,,10000,,,1,ZBW,ZOB
ALB,ALB PWL BIZEX Q75 MXE V378 NUGGY TRISH3 BWI,BWI,1100-0300,,,H,,,,,1,ZBW,ZDC
ALB,ALB PWL BIZEX Q75 GVE LYH CHSLY5 CLT,CLT,1100-0300,,,H,,,,,1,ZBW,ZTL
ALB,ALB PAYGE Q822 GONZZ JOSSY MAULL KODIE CTW TIGRR3 CVG,CVG,1100-0300,,,H,,,DME/DME/IRU OR GNSS REQUIRED,,1,ZBW,ZID
ALB,ALB PWL BIZEX Q75 MXE CLIPR3 DCA,DCA,1100-0300,,,H,,,,,1,ZBW,ZDC
ALB,ALB PAYGE Q822 GONZZ DONEO TPGUN2 DTW,DTW,1100-0300,,,H,,,DME/DME/IRU OR GPS REQUIRED,DTW SOUTH FLOW,1,ZBW,ZOB
ALB,ALB PAYGE Q822 GONZZ DONEO CUUGR2 DTW,DTW,1100-0300,,,H,,,DME/DME/IRU OR GPS REQUIRED,DTW NORTH FLOW,2,ZBW,ZOB
ALB,ALB ALB V123 HAARP DXR,DXR,,,,TEC,,10000,PROPS LESS THAN 250 KTS IAS,,1,ZBW,ZNY
ALB,ALB ALB V157 HAARP DXR,DXR,,,,TEC,,10000,JETS AND PROPS GREATER THAN 210 KTS IAS,,2,ZBW,ZNY
ALB,ALB V489 COATE EWR,EWR,1100-0300,,,L,,70-170,NON-TURBOJET,,1,ZBW,ZNY
ALB,ALB V213 TALCO SHAFF7 EWR,EWR,1100-0300,,,L,,70-170,TURBOJET,,2,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 SLOJO Q83 JEVED Q97 PRMUS CUUDA2 FLL,FLL,,,,H,,,,,1,ZBW,ZMA
ALB,ALB ALB T300 STELA GON,GON,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB  HFD,HFD,,,,TEC,DIRECT,10000,,,1,ZBW,ZBW
ALB,ALB CTR PVD T393 GAILS HYA,HYA,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ACOVE FILGA HYPER8 IAD,IAD,,,,H,,AOA FL240,TURBOJETS,,1,ZBW,ZDC
ALB,ALB ALB CEDOR HNK FQM LEGGO6 IAD,IAD,1100-0300,,,H,,AOB 220,TURBOPROPS,,2,ZBW,ZDC
ALB,ALB V44 DPK JFK,JFK,1100-0300,,,L,,60-170 INCL. NON-JET,,,1,ZBW,ZNY
ALB,ALB V123 LGA,LGA,1100-0300,,,L,,70-170 INCL. LESS THAN 250 KTS,,,1,ZBW,ZNY
ALB,ALB IGN V157 HAARP LGA,LGA,1100-0300,,,L,,110-170 INCL. 250 KTS OR MORE,,,2,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 SLOJO Q83 ROYCO Q85 LPERD SNFLD3 MCO,MCO,,,,H,,,,MCO LANDING NORTH,1,ZBW,ZJX
ALB,ALB PWL BIZEX Q75 SLOJO Q83 ROYCO Q85 LPERD GTOUT1 MCO,MCO,,,,H,,,,MCO LANDING SOUTH,2,ZBW,ZJX
ALB,ALB KEYNN MANCH MHT,MHT,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 SLOJO Q83 JEVED Q97 DEBRL CSTAL2 MIA,MIA,,,,H,,,,,1,ZBW,ZMA
ALB,ALB ARNII Q816 KELTI Q812 ZOHAN CEWDA MUSCL3 MSP,MSP,1100-0400,,,H,,,,,1,ZBW,ZMP
ALB,ALB ALB V146 MVY MVY,MVY,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 GVE SBV RDU MYR,MYR,1100-0300,,,H,,,,,1,ZBW,ZJX
ALB,ALB PAYGE Q822 FNT WYNDE2 ORD,ORD,1100-0300,,,H,,,DME/DME/IRU OR GNSS REQUIRED,,2,ZBW,ZAU
ALB,ALB ALB T300 STELA ORH,ORH,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB GDM V431 LOBBY OWD,OWD,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 SLOJO Q83 JEVED Q97 KENLL CPTAN2 PBI,PBI,,,,H,,,,,1,ZBW,ZMA
ALB,ALB J6 PERKS,PERKS,,,,HSD,,,,SW BND,1,ZBW,
ALB,ALB PWL BIZEX Q75 SLOJO Q103 PUPYY KYYUU LUBBR3 PGD,PGD,,,,H,,,JETS/TURBOPROPS ONLY,,1,ZBW,ZMA
ALB,ALB ALB CEDOR DNY LAAYK LVZ V29 PTW PHL,PHL,1100-0300,,,L,,60-170. LESS THAN 210 KTS,TURBOPROPS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,1,ZBW,ZNY
ALB,ALB CEDOR DNY LAAYK LVZ V613 FJC PTW PHL,PHL,1100-0300,,,L,,60-170. GREATER THAN 210 KTS,TURBOPROPS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,2,ZBW,ZNY
ALB,ALB ALB CEDOR DNY SLATT6 PHL,PHL,,,,L,,70-170,TURBOJET,,3,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 TEUFL BAAMF DADES1 PIE,PIE,1100-0300,,,H,,,,,1,ZBW,ZMA
ALB,ALB ALB CEDOR DNY LAAYK LVZ V613 FJC ARD PNE,PNE,1100-0300,,,L,,90-170,TURBOPROPS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,1,ZBW,ZNY
ALB,ALB ALB CEDOR DNY LAAYK LVZ V29 ETX V30 TROXL ARD PNE,PNE,1100-0300,,,L,,90-170,TURBOJETS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,2,ZBW,ZNY
ALB,ALB ALB CON PSM,PSM,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB CTR PVD T393 GAILS PVC,PVC,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB CTR PVD PVD,PVD,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB CAM CON PWM,PWM,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 GVE MELTN ALDAN3 RDU,RDU,,,,H,,,,,1,ZBW,ZDC
ALB,ALB ALB T608 LAMMS RME,RME,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB T608 ROC ROC,ROC,,,,TEC,,10000,,,1,ZBW,ZOB
ALB,ALB PWL BIZEX Q75 SLOJO Q103 CYNTA SHFTY5 RSW,RSW,1100-0300,,,H,,,,,1,ZBW,ZMA
ALB,ALB PWL BIZEX Q75 GSO CTF CANTR PLZZZ SAV,SAV,1100-0300,,,H,,,,,1,ZBW,ZJX
ALB,ALB PWL BIZEX Q75 SLOJO Q83 ROYCO Q85 LPERD TTHOR3 SFB,SFB,1100-0300,,,H,,,,,1,ZBW,ZJX
ALB,ALB ALB V123 TRESA SWF,SWF,,,,TEC,,10000,,,1,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 TEUFL BAAMF DADES1 TPA,TPA,1100-0300,,,H,,,,,1,ZBW,ZMA
ALB,ALB ALB CEDOR DNY LAAYK LVZ V613 FJC ARD TTN,TTN,1100-0300,,,L,,90-170,TURBOPROPS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,1,ZBW,ZNY
ALB,ALB ALB CEDOR DNY LAAYK LVZ V29 ETX V30 TROXL ARD TTN,TTN,1100-0300,,,L,,90-170,TURBOJETS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,2,ZBW,ZNY
ALLEX,ALLEX LARIE Q220 RIFLE Q167 ZIZZI KNUKK ATR LAFLN SPISY2 ADW,ADW,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX KAYCC KYLOH BAF Q448 PTW J48 MOL FLASK OZZZI1 ATL,ATL,,,,NAR,,,,WESTBOUND,1,,ZTL
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 LITTR TXK BROBB WINDU SEWZY6 AUS,AUS,,,,NAR,,,,WESTBOUND,1,,ZHU
ALLEX,ALLEX ENE KEYNN BDL,BDL,,,,NAR,,,,WESTBOUND,1,,ZBW
ALLEX,ALLEX SCUPP BED,BED,,,,NAR,,,,WESTBOUND,1,,ZBW
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 YOCKY GROAT PASLY4 BNA,BNA,,,,NAR,,,,WESTBOUND,1,,ZME
ALLEX,ALLEX AJJAY OOSHN5 BOS,BOS,,,,NAR,,,,WESTBOUND,1,,ZBW
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 MXE NUGGY TRISH3 BWI,BWI,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX  CARAC,CARAC,,,,NAR,DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 SAWED DFENC Q109 LAANA AMYLU AMYLU3 CHS,CHS,,,,NAR,,,,WESTBOUND,1,,ZJX
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 GVE LYH CHSLY5 CLT,CLT,,,,NAR,,,,WESTBOUND,1,,ZTL
ALLEX,ALLEX ALB J49 PSB MAULL KODIE CTW TIGRR3 CVG,CVG,,,,NAR,,,,WESTBOUND,1,,ZID
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 LITTR FEWWW SEEVR4 DFW,DFW,,,,NAR,,,,WESTBOUND,1,,ZFW
ALLEX,ALLEX LARIE Q220 RIFLE Q439 BRIGS SIE DOV,DOV,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX GONZZ DONEO TPGUN2 DTW,DTW,,,,NAR,,,,WESTBOUND,1,,ZOB
ALLEX,ALLEX HANAA FLOSI4 EWR,EWR,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 KALDA Q133 CHIEZ Y291 MAJIK CUUDA2 FLL,FLL,,,,NAR,,,,WESTBOUND,1,,ZMA
ALLEX,ALLEX LFV SEY ARCAV HTO FOK,FOK,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 GVE FUBLL JUNNR3 GSP,GSP,,,,NAR,,,,WESTBOUND,1,,ZTL
ALLEX,ALLEX ALB VALRE5 HPN,HPN,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX KAYCC KYLOH BAF HYPER8 IAD,IAD,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX KAYCC KYLOH BAF Q448 PTW J48 CSN FANPO Q40 AEX DOOBI2 IAH,IAH,,,,NAR,,,,WESTBOUND,1,,ZHU
ALLEX,ALLEX ENE PARCH3 JFK,JFK,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC ALYNA3 MCO,MCO,,,,NAR,,,,WESTBOUND,1,,ZJX
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 RYANS BWG BLUZZ3 MEM,MEM,,,,NAR,,,,WESTBOUND,1,,ZME
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 KALDA Q101 SKARP Y313 HOAGG BNFSH2 MIA,MIA,,,,NAR,,,,WESTBOUND,1,,ZMA
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 SAWED MOXXY Q85 LPERD OMN BITHO7 MLB,MLB,,,,NAR,,,,WESTBOUND,1,,ZJX
ALLEX,ALLEX KAYCC KYLOH BAF Q448 PTW J48 CSN FANPO Q40 NIOLA MERDN TRSSH1 MSY,MSY,,,,NAR,,,,WESTBOUND,1,,ZHU
ALLEX,ALLEX LARIE Q220 RIFLE Q439 BRIGS JIIMS4 PHL,PHL,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX ENE CTR HNK KONJE SLT HAYNZ7 PIT,PIT,,,,NAR,,,,WESTBOUND,1,,ZOB
ALLEX,ALLEX FOXBO RIFLE Q167 KALDA COUPN RDU POB,POB,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX FOXBO RIFLE Q167 ZJAAY TAQLE2 RDU,RDU,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 YOCKY UNCKL MAUDD6 SDF,SDF,,,,NAR,,,,WESTBOUND,1,,ZID
ALLEX,ALLEX ALB V123 TRESA SWF,SWF,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX ALB V489 COATE TEB,TEB,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 TEUFL BAAMF DADES1 TPA,TPA,,,,NAR,,,,WESTBOUND,1,,ZMA
ALLEX,ALLEX LARIE Q220 RIFLE Q439 DRIFT V312 CYN WRI,WRI,,,,NAR,,,,WESTBOUND,1,,ZNY
ALN,ALN SPI POOGY ENDEE6 MDW,MDW,,,,H,,,TURBOJET,,1,ZKC,ZAU
ALN,ALN SPI MOTIF6 MDW,MDW,,,,H,,,TURBOJET,,2,ZKC,ZAU
ALN,ALN LEBOY CASHN TRTLL6 ORD,ORD,,,,H,,,TURBOJET,,1,ZKC,ZAU
ALN,ALN LEBOY CASHN SHAIN2 ORD,ORD,,,,H,,,TURBOJET,,3,ZKC,ZAU
ALN,ALN LEBOY BDF BDF8 ORD,ORD,,,,H,,,TURBOJET,,4,ZKC,ZAU
AMA,AMA SLIDE UCOKA DILLO LAIKS3 AUS,AUS,,,,H,,,,,1,ZAB,ZHU
ANC,ANC NOEND AKBOY AKKID AKHAT AKSEA SEA,SEA,,,,H,,,RNAV ONLY,,1,ZAN,ZSE
APF,APF MOANS T353 GUANO DAB,DAB,,,,L,,,,,1,ZMA,ZJX
APF,APF FORTL FORTL9 FLL,FLL,,,,L,,,,,1,ZMA,ZMA
APF,APF TEEKY TEEKY3 FLL,FLL,,,,L,,,,,2,ZMA,ZMA
APF,APF DYLYN RALPH FPR,FPR,,,,L,,,,,1,ZMA,ZMA
APF,APF LAL VARZE GNV,GNV,,,,L,,,,,1,ZMA,ZJX
APF,APF CSHEL6 ORL DUCEN Q87 JROSS LAANA Q109 DFENC SAWED Q97 DLAAY RADDS SIE BOUNO4 HPN,HPN,,,,H,FROM APF.FMY.MKY.RSW,,,,1,ZMA,ZNY
APF,APF MOANS T353 MRUTT T210 MMKAY JAX,JAX,,,,L,,AT OR BELOW 160,,,1,ZMA,ZJX
APF,APF CSHEL6 LAL VARZE OCF TEBOW JAX,JAX,,,,L,,,,,2,ZMA,ZJX
APF,APF CSHEL6 CSHEL FAZES JOKRS3 MCO,MCO,,,,H,,,,,1,ZMA,ZJX
APF,APF FROGZ FROGZ4 MIA,MIA,,,,H,,,,,2,ZMA,ZMA
APF,APF PALMZ PALMZ2 MIA,MIA,,,,L,,AT OR BELOW 160,,,1,ZMA,ZMA
APF,APF FROGZ FROGZ4 MIA,MIA,,,,L,,,,,3,ZMA,ZMA
APF,APF CSHEL6 ORL DUCEN Q87 GEARS SWNGR JAIKE4 MMU,MMU,,,,H,FROM APF.FMY.MKY.RSW TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,,1,ZMA,ZNY
APF,APF LAL VARZE OCF,OCF,,,,L,,,,,1,ZMA,ZJX
APF,APF MOANS MINEE MINEE5 ORL,ORL,,,,L,,,,,1,ZMA,ZJX
APF,APF LUCYS VUUDU1 PBI,PBI,,,,L,,,,,1,ZMA,ZMA
APF,APF CSHEL6 ORL DUCEN Q87 GEARS SWNGR JAIKE4 TEB,TEB,,,,H,FROM APF.FMY.MKY.RSW TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,,1,ZMA,ZNY
APF,APF FERAL BLFRG2 TPA,TPA,,,,H,,,,,3,ZMA,ZMA
APF,APF FERAL BLFRG2 TPA,TPA,,,,L,,,,,1,ZMA,ZMA
APF,APF CHARO V35 PIE TPA,TPA,,,,L,,AT OR BELOW 100,,,2,ZMA,ZMA
APF,APF LBV V225 DIDDY RALPH VRB,VRB,,,,L,,,,,1,ZMA,ZMA
ARG,ARG ARG DAWGG2 MEM,MEM,,,,SHD,TRAFFIC ENTERING MEMPHIS ARTCC ON OR WEST OF J35,,NON-RNAV EQUIPPED,NORTHEAST,1,ZME,ZME
ARG,ARG WHOLL BRBBQ3 MEM,MEM,,,,SHD,TRAFFIC ENTERING MEMPHIS ARTCC ON OR WEST OF J35,,RNAV ONLY,NORTHEAST,2,ZME,ZME
ATL,ATL PLMMR3 BURGG Q22 BEARI BBDOL KRABY BUKYY JAYBO SIE ACY,ACY,,,,H,,,,,1,ZTL,ZDC
ATL,ATL BANNG3 LUCKK HONID Q81 NICKI PLYER PIKKR7 APF,APF,,,,H,,,,,1,ZTL,ZMA
ATL,ATL POUNC2 GRGIA GARTS LCH WEEED WLEEE7 AUS,AUS,1100-0300,,,H,,,,,1,ZTL,ZHU
ATL,ATL SMLTZ3 WALET ZPLEN VUUDU1 BCT,BCT,,,,H,,,,,1,ZTL,ZMA
ATL,ATL PLMMR3 BURGG Q22 RBV Q419 DPK DPK3 BDL,BDL,1100-0300,,,H,,,,,2,ZTL,ZBW
ATL,ATL PLMMR3 BURGG Q22 RBV Q419 JFK ROBUC3 BOS,BOS,1100-0300,,,H,,,,,1,ZTL,ZBW
ATL,ATL JACCC2 KELLN Q58 PEETT THHMP RAVNN6 BWI,BWI,,,,H,,,,,2,ZTL,ZDC
ATL,ATL PADGT2 SMTTH Q67 HNN JANYS ROLLN2 CLE,CLE,,,,H,TO CLEVELAND METRO(CLE.CGF.BKL.LNN.LPR),,,,1,ZTL,ZOB
ATL,ATL PHIIL3 PHIIL CNTLR JONZE4 CLT,CLT,,,,H,,,,,3,ZTL,ZTL
ATL,ATL PADGT2 SMTTH Q67 JONEN MCGNS SCRLT1 CMH,CMH,,,,H,,,,,1,ZTL,ZID
ATL,ATL PADGT2 SMTTH DOLLI JAKIE5 CVG,CVG,,,,H,,,,,1,ZTL,ZID
ATL,ATL JACCC2 KELLN Q56 KIWII WAVES CAPSS3 DCA,DCA,1100-0300,,,H,,,,,1,ZTL,ZDC
ATL,ATL CUTTN HANKO MEM PER GCK KIISS CLASH4 DEN,DEN,1100-0300,,,H,,,,,1,ZTL,ZDV
ATL,ATL PADGT2 SMTTH Q67 HNN SUBWY HTROD2 DTW,DTW,,,,H,,,,DTW SOUTH FLOW,1,ZTL,ZOB
ATL,ATL PADGT2 SMTTH Q67 HNN SUBWY CRAKN2 DTW,DTW,,,,H,,,,DTW NORTH FLOW,2,ZTL,ZOB
ATL,ATL HAALO3 SARGE RRS ECP,ECP,,,,H,,,,,1,ZTL,
ATL,ATL PLMMR3 BURGG Q22 UMBRE QUART PHLBO4 EWR,EWR,1100-0200,,,H,,,,,2,ZTL,ZNY
ATL,ATL SMLTZ3 WALET ZPLEN TEEKY3 FLL,FLL,,,,H,,,,,2,ZTL,ZMA
ATL,ATL BANNG3 LUCKK HONID Q81 NICKI PLYER TYNEE2 FMY,FMY,1100-0300,,,H,,,,,1,ZTL,ZMA
ATL,ATL SMLTZ3 WALET ZPLEN OTK GNV,GNV,1100-0300,,,H,,,,,1,ZTL,ZJX
ATL,ATL KAJIN2 STNGA MHZ AEX WAPPL6 HOU,HOU,,,,H,,,,,1,ZTL,ZHU
ATL,ATL JAMMR AEX CESAN CESAN4 HOU,HOU,,,,H,,,NON-TURBOJETS - DME/DME/IRU OR GPS,,2,ZTL,ZHU
ATL,ATL PLMMR3 BURGG Q22 BESSI CYN BOUNO4 HPN,HPN,,,,H,,,,,1,ZTL,ZNY
ATL,ATL KAJIN2 STNGA MHZ AEX SKNRD4 IAH,IAH,,,,H,,,,IAH EAST FLOW,1,ZTL,ZHU
ATL,ATL KAJIN2 STNGA MHZ AEX DOOBI2 IAH,IAH,,,,H,,,,IAH WEST FLOW,2,ZTL,ZHU
ATL,ATL JAMMR AEX GESNR1 IAH,IAH,,,,H,,,NON-TURBOJETS - DME/DME/IRU OR GPS,,3,ZTL,ZHU
ATL,ATL PHIIL3 HRTWL Q64 SAWED Q97 DLAAY RADDS SIE CAMRN4 JFK,JFK,1100-0300,,,H,,,,,1,ZTL,ZNY
ATL,ATL JACCC2 KELLN BYJAC Q60 HURTS HUBBS PXT KORRY4 LGA,LGA,1100-0300,,,H,,,,,1,ZTL,ZNY
ATL,ATL SMLTZ3 WALET ZJAYX GRNCH5 MCO,MCO,,,,H,,,,,2,ZTL,ZJX
ATL,ATL VARNM2 RESPE IIU DROSE FISSK6 MDW,MDW,,,,H,,,,,1,ZTL,ZAU
ATL,ATL NOONE J89 IIU OKK CLEFT OXI CGT MDW,MDW,,,,H,,,NON-ADVANCED RNAV ONLY,,2,ZTL,ZAU
ATL,ATL BANNG3 LUCKK HONID FROGZ4 MIA,MIA,,,,H,,,,,2,ZTL,ZMA
ATL,ATL BANNG3 LUCKK HONID Q81 NICKI PLYER PIKKR7 MKY,MKY,,,,H,,,,,1,ZTL,ZMA
ATL,ATL PENCL2 EMAHH CEASE IOW MNOSO BLUEM4 MSP,MSP,1100-0300,,,H,,,,,2,ZTL,ZMP
